date,time,fileName
12/09/2012,03:11,Cave-002R.fit
12/10/2015,03:00,Cave-002OIII.fit
12/09/2012,03:16,Cave-002G.fit
12/09/2012,03:21,Cave-002B.fit
12/10/2015,02:50,Cave-001SII.fit
12/09/2012,02:45,Cave-001R.fit
12/10/2015,02:40,Cave-001OIII.fit
12/09/2012,02:50,Cave-001G.fit
12/09/2012,02:56,Cave-001B.fit
01/04/2016,12:18,CatseyeOIII
01/04/2016,12:12,CatseyeN-002OIII.fit
01/04/2016,12:13,CatseyeN-001OIII.fit
13/11/2014,02:14,Californianeb
13/11/2014,02:14,CaliforiaNeb
25/09/2014,22:34,C30-0105B2.fit
25/09/2014,22:44,C30-01010B2.fit
25/09/2014,21:44,C30-0095B2.fit
25/09/2014,21:54,C30-00910B2.fit
25/09/2014,20:53,C30-0085B2.fit
25/09/2014,21:03,C30-00810B2.fit
25/09/2014,20:03,C30-0075B2.fit
25/09/2014,20:13,C30-00710B2.fit
25/09/2014,19:13,C30-0065B2.fit
25/09/2014,19:23,C30-00610B2.fit
25/09/2014,18:22,C30-0055B2.fit
25/09/2014,18:32,C30-00510B2.fit
25/09/2014,17:32,C30-0045B2.fit
25/09/2014,17:42,C30-00410B2.fit
25/09/2014,16:41,C30-0035B2.fit
25/09/2014,16:52,C30-00310B2.fit
25/09/2014,15:51,C30-0025B2.fit
25/09/2014,16:01,C30-00210B2.fit
25/09/2014,15:01,C30-0015B2.fit
25/09/2014,15:11,C30-00110B2.fit
21/03/2012,21:42,C-002R.fit
21/03/2012,21:47,C-002G.fit
21/03/2012,21:27,C-001R.fit
21/03/2012,21:32,C-001G.fit
21/03/2012,22:04,C-001B.fit
27/08/2014,15:38,Bubbletot
27/08/2014,15:24,Bubbletot
27/08/2014,12:01,BubbleSII.fit
07/08/2014,07:40,BubbleSII
27/08/2014,13:49,Bubble-R.fit
27/08/2014,12:00,BubbleOIII.fit
27/08/2014,12:00,BubbleHa.fit
27/08/2014,13:49,Bubble-G.fit
27/08/2014,13:48,Bubble-B.fit
22/07/2013,01:00,Bubble-002Ha.fit
22/07/2013,00:50,Bubble-001SII.fit
22/07/2013,22:21,Bubble-001OIII.fit
22/07/2013,22:21,Bubble-001Ha.fit
25/09/2014,11:57,Bstack
02/04/2016,16:31,Bstack
22/08/2012,19:39,Broom2.fit
23/09/2013,02:35,Broom-005SII.fit
23/09/2013,02:27,Broom-005OIII.fit
23/09/2013,02:22,Broom-005Ha.fit
23/09/2013,02:34,Broom-004SII.fit
23/09/2013,02:26,Broom-004OIII.fit
23/09/2013,02:22,Broom-004Ha.fit
23/09/2013,02:35,Broom-003SII.fit
23/09/2013,02:26,Broom-003OIII.fit
23/09/2013,02:22,Broom-003Ha.fit
23/09/2013,02:35,Broom-002SII.fit
23/09/2013,02:26,Broom-002OIII.fit
23/09/2013,02:22,Broom-002Ha.fit
23/09/2013,02:35,Broom-001SII.fit
23/09/2013,02:27,Broom-001OIII.fit
23/09/2013,02:22,Broom-001Ha.fit
22/08/2012,02:04,Broom.fit
04/11/2013,22:49,blue.fit
09/03/2015,13:04,Bicol.fit
31/03/2013,04:43,bIC4067Pelican.fit
03/04/2013,14:40,B2-L.fit
03/04/2013,14:32,B1-LRGBddp.fit
03/04/2013,14:30,B1-LRGB.fit
04/11/2013,12:57,B1L.fit
03/04/2013,20:19,B1ddp.fit
06/02/2013,23:50,B1clouds.fit
07/02/2013,00:35,B14.fit
07/02/2013,00:07,B1-2.fit
13/04/2015,12:53,B1.fit
13/04/2015,12:52,B1.fit
13/04/2015,12:54,B1.fit
27/03/2015,10:11,B1.fit
03/04/2013,14:27,B1.fit
08/04/2015,18:59,B.fit
09/03/2015,03:44,B.fit
20/04/2014,11:47,B.fit
28/11/2014,17:05,B.fit
22/03/2015,13:52,B.fit
20/04/2014,21:54,B.fit
27/02/2015,18:41,B.fit
02/02/2015,15:33,APM107prime
26/08/2014,23:56,aNGC7635-006OIII.fit
26/08/2014,23:26,aNGC7635-005OIII.fit
26/08/2014,22:56,aNGC7635-004OIII.fit
26/08/2014,22:18,aNGC7635-003OIII.fit
26/08/2014,21:48,aNGC7635-002OIII.fit
26/08/2014,21:28,aNGC7635-001SII.fit
26/08/2014,21:18,aNGC7635-001OIII.fit
05/12/2015,22:02,alphaSHO
05/12/2015,21:53,alpha.fit
23/10/2015,15:24,allstack
20/10/2015,14:16,allSII
05/12/2015,22:03,allSII
04/11/2013,12:52,allLRGB.fit
04/11/2013,12:57,allL.fit
27/08/2014,14:36,all.fit
23/01/2016,16:12,aligned.fit
20/04/2014,12:08,aligned.fit
26/09/2014,15:16,9_3326x2504_Bin1x1_Temp-30C_ExpTime300s.fit
28/04/2013,15:56,800.fit
26/09/2014,15:16,8_3326x2504_Bin1x1_Temp-30C_ExpTime1200s.fit
06/10/2013,16:54,7023Iris-RGB.fit
06/10/2013,16:53,7023Iris-LRGB.fit
06/10/2013,16:10,7023-004R.fit
05/10/2013,22:39,7023-004G.fit
06/10/2013,16:10,7023-003R.fit
06/10/2013,16:06,7023-003G.fit
06/10/2013,16:08,7023-003B.fit
06/10/2013,16:10,7023-002R.fit
06/10/2013,16:07,7023-002G.fit
06/10/2013,16:08,7023-002B.fit
06/10/2013,16:10,7023-001R.fit
06/10/2013,16:07,7023-001G.fit
06/10/2013,16:08,7023-001B.fit
27/09/2014,16:08,7000SII.fit
21/10/2014,15:45,7000SII
27/09/2014,16:08,7000SHO.fit
01/10/2014,14:13,7000RGBred.fit
28/09/2014,13:07,7000RGB.fit
27/09/2014,16:09,7000OIII.fit
21/07/2012,03:15,7000Ha600s3.fit
21/07/2012,03:01,7000Ha600s2.fit
21/07/2012,02:51,7000Ha600s.fit
21/07/2012,11:33,7000-Ha.fit
22/03/2015,12:03,6--sL
20/07/2013,10:00,6995-007SII.fit
20/07/2013,09:24,6995-007OIII.fit
20/07/2013,09:20,6995-007Ha.fit
20/07/2013,10:00,6995-006SII.fit
20/07/2013,10:00,6995-005SII.fit
20/07/2013,10:00,6995-004SII.fit
20/07/2013,00:22,6995-003SII.fit
20/07/2013,09:24,6995-003OIII.fit
20/07/2013,09:20,6995-003Ha.fit
20/07/2013,00:22,6995-002SII.fit
20/07/2013,09:24,6995-002OIII.fit
20/07/2013,09:20,6995-002Ha.fit
20/07/2013,00:21,6995-001SII.fit
20/07/2013,09:24,6995-001OIII.fit
20/07/2013,09:20,6995-001Ha.fit
07/08/2015,17:48,6992-006SII.fit
07/08/2015,17:44,6992-006OIII.fit
07/08/2015,12:40,6992-006Ha.fit
07/08/2015,17:47,6992-005SII.fit
07/08/2015,17:43,6992-005OIII.fit
07/08/2015,12:40,6992-005Ha.fit
07/08/2015,17:47,6992-004SII.fit
07/08/2015,17:43,6992-004OIII.fit
07/08/2015,12:40,6992-004Ha.fit
07/08/2015,17:47,6992-003SII.fit
07/08/2015,17:43,6992-003OIII.fit
07/08/2015,12:40,6992-003Ha.fit
07/08/2015,17:47,6992-002SII.fit
07/08/2015,17:43,6992-002OIII.fit
07/08/2015,12:40,6992-002Ha.fit
07/08/2015,17:47,6992-001SII.fit
07/08/2015,17:43,6992-001OIII.fit
07/08/2015,12:41,6992-001Ha.fit
16/05/2014,19:44,6888SII
16/05/2014,19:45,6888OIII
20/07/2013,11:04,6888Crescent-003Ha.fit
20/07/2013,11:06,6888Crescent-002SII.fit
20/07/2013,11:05,6888Crescent-002OIII.fit
20/07/2013,11:04,6888Crescent-002Ha.fit
20/07/2013,11:06,6888Crescent-001SII.fit
20/07/2013,11:05,6888Crescent-001OIII.fit
20/07/2013,11:04,6888Crescent-001Ha.fit
18/07/2013,02:59,6888-003Ha.fit
18/07/2013,02:50,6888-002SII.fit
18/07/2013,02:50,6888-002OIII.fit
18/07/2013,02:40,6888-002Ha.fit
18/07/2013,02:29,6888-001SII.fit
18/07/2013,02:29,6888-001OIII.fit
18/07/2013,02:19,6888-001Ha.fit
10/09/2015,11:36,6820-009Ha.fit
10/09/2015,11:36,6820-008Ha.fit
16/09/2015,19:38,6820-007SII.fit
16/09/2015,19:34,6820-007OIII.fit
10/09/2015,11:37,6820-007Ha.fit
16/09/2015,19:38,6820-006SII.fit
16/09/2015,19:34,6820-006OIII.fit
10/09/2015,11:37,6820-006Ha.fit
16/09/2015,19:38,6820-005SII.fit
16/09/2015,19:34,6820-005OIII.fit
10/09/2015,11:37,6820-005Ha.fit
16/09/2015,19:38,6820-004SII.fit
16/09/2015,19:34,6820-004OIII.fit
18/07/2015,10:13,6820-004Ha.fit
16/09/2015,19:37,6820-003SII.fit
16/09/2015,19:34,6820-003OIII.fit
18/07/2015,10:12,6820-003Ha.fit
16/09/2015,19:37,6820-002SII.fit
16/09/2015,19:34,6820-002OIII.fit
10/09/2015,11:37,6820-002Ha.fit
10/09/2015,11:37,6820-001Ha.fit
20/04/2013,19:05,6543-R.fit
20/04/2013,18:43,6543OIII
20/04/2013,18:48,6543OIII
06/05/2013,22:00,6543OIII
02/05/2013,19:10,6543OIII
15/04/2014,15:11,6543last
20/04/2013,19:13,6543-B.fit
15/04/2014,02:26,6543-020OIII.fit
15/04/2014,19:17,6543-020Ha.fit
15/04/2014,02:26,6543-019OIII.fit
15/04/2014,02:25,6543-019Ha.fit
15/04/2014,02:25,6543-018OIII.fit
15/04/2014,19:14,6543-018Ha.fit
15/04/2014,02:25,6543-017OIII.fit
15/04/2014,19:14,6543-017Ha.fit
15/04/2014,02:24,6543-016OIII.fit
15/04/2014,19:14,6543-016Ha.fit
15/04/2014,02:24,6543-015OIII.fit
15/04/2014,19:14,6543-015Ha.fit
15/04/2014,02:23,6543-014OIII.fit
15/04/2014,19:15,6543-014Ha.fit
15/04/2014,02:23,6543-013OIII.fit
15/04/2014,19:15,6543-013Ha.fit
15/04/2014,02:23,6543-012OIII.fit
15/04/2014,19:15,6543-012Ha.fit
15/04/2014,02:22,6543-011OIII.fit
15/04/2014,19:15,6543-011Ha.fit
15/04/2014,02:22,6543-010OIII.fit
15/04/2014,19:15,6543-010Ha.fit
15/04/2014,02:21,6543-009OIII.fit
15/04/2014,19:15,6543-009Ha.fit
15/04/2014,02:21,6543-008OIII.fit
15/04/2014,19:15,6543-008Ha.fit
15/04/2014,02:20,6543-007OIII.fit
15/04/2014,19:15,6543-007Ha.fit
15/04/2014,02:20,6543-006OIII.fit
15/04/2014,19:16,6543-006Ha.fit
15/04/2014,02:19,6543-005OIII.fit
15/04/2014,19:16,6543-005Ha.fit
15/04/2014,02:19,6543-004OIII.fit
15/04/2014,19:16,6543-004Ha.fit
20/04/2013,19:13,6543-003R.fit
20/04/2013,18:49,6543-003OIII.fit
15/04/2014,02:18,6543-003OIII.fit
20/04/2013,18:58,6543-003Ha.fit
15/04/2014,19:16,6543-003Ha.fit
20/04/2013,19:04,6543-003G.fit
20/04/2013,19:03,6543-003B.fit
20/04/2013,19:13,6543-002R.fit
20/04/2013,18:49,6543-002OIII.fit
15/04/2014,02:18,6543-002OIII.fit
20/04/2013,18:59,6543-002Ha.fit
15/04/2014,19:16,6543-002Ha.fit
20/04/2013,19:04,6543-002G.fit
20/04/2013,19:03,6543-002B.fit
20/04/2013,19:13,6543-001R.fit
20/04/2013,18:49,6543-001OIII.fit
15/04/2014,02:17,6543-001OIII.fit
20/04/2013,18:59,6543-001Ha.fit
15/04/2014,19:16,6543-001Ha.fit
20/04/2013,19:05,6543-001G.fit
20/04/2013,19:03,6543-001B.fit
08/05/2015,04:34,60sR
20/02/2015,02:21,60sLB1.fit
08/05/2015,04:22,60sL
31/03/2014,16:54,600sRGB.fit
22/07/2013,23:10,600sOIII
22/07/2013,23:10,600sOIII
02/03/2013,01:58,600sLB1.fit
02/02/2015,01:14,600sL.fit
13/04/2015,01:33,600sL
10/04/2015,16:33,600sL
31/03/2013,02:20,600sL
08/04/2015,11:59,600sL
10/04/2015,16:33,600sL
22/03/2015,04:28,600sL
10/04/2015,05:37,600sL
17/02/2015,01:27,600sL
13/04/2015,13:01,600sL
12/04/2015,23:19,600sL
02/03/2013,01:00,600sHaB1.fit
02/03/2013,01:15,600s2HaB1.fit
26/09/2014,15:16,6_3326x2504_Bin1x1_Temp-30C_ExpTime600s.fit
04/09/2012,23:12,5-Ha600s.fit
17/02/2015,06:29,50sLB1.fit
13/05/2015,21:50,50sL
20/06/2014,02:01,50s
18/07/2013,09:48,5070SIIHaOIIstack2-1-3ddp.fit
18/07/2013,09:47,5070SIIHaOIIstack2-1-3.fit
19/07/2013,21:26,5070SII
14/07/2013,19:20,5070RGBSIIHaOIII.fit
14/07/2013,20:10,5070RGBSIIHaOIII
14/07/2013,19:21,5070RGBHaOIIISII.fit
19/07/2013,21:25,5070OIII
18/07/2013,09:33,5070-005Ha.fit
19/07/2013,21:25,5070-004SII.fit
18/07/2013,09:35,5070-004OIII.fit
18/07/2013,09:33,5070-004Ha.fit
19/07/2013,21:26,5070-003SII.fit
18/07/2013,09:36,5070-003OIII.fit
18/07/2013,09:33,5070-003Ha.fit
19/07/2013,21:26,5070-002SII.fit
18/07/2013,09:36,5070-002OIII.fit
18/07/2013,09:33,5070-002Ha.fit
19/07/2013,21:26,5070-001SII.fit
18/07/2013,09:36,5070-001OIII.fit
18/07/2013,09:33,5070-001Ha.fit
05/09/2012,21:48,-500sHa.fit
18/11/2012,06:27,410-007Ha.fit
18/11/2012,06:17,410-006SII.fit
18/11/2012,06:06,410-006OIII.fit
18/11/2012,05:56,410-006Ha.fit
18/11/2012,05:46,410-005SII.fit
18/11/2012,05:36,410-005OIII.fit
18/11/2012,05:26,410-005Ha.fit
18/11/2012,05:15,410-004SII.fit
18/11/2012,05:05,410-004OIII.fit
18/11/2012,04:55,410-004Ha.fit
18/11/2012,04:44,410-003SII.fit
18/11/2012,04:34,410-003OIII.fit
18/11/2012,04:26,410-003Ha.fit
18/11/2012,04:15,410-002SII.fit
18/11/2012,04:05,410-002OIII.fit
18/11/2012,03:55,410-002Ha.fit
18/11/2012,03:35,410-001Ha.fit
01/02/2015,20:14,40sR.fit
01/02/2015,20:10,40sL.fit
30/12/2014,13:54,405SII
29/12/2014,15:50,405RGB
29/12/2014,16:01,405RGB
30/12/2014,14:06,405OIII
24/01/2015,00:07,400sec.fit
07/10/2014,01:59,4_3326x2504_Bin1x1_Temp-30C_ExpTime300s.fit
26/11/2012,23:09,3SHO.fit
04/09/2012,22:49,3-Ha600s.fit
05/09/2012,01:25,3-Ha600s.fit
23/11/2014,23:23,37cluster-002R.fit
23/11/2014,23:25,37cluster-002G.fit
23/11/2014,23:27,37cluster-002B.fit
23/11/2014,23:36,37cluster-001-RGB.fit
23/11/2014,23:37,37cluster-001R.fit
23/11/2014,23:37,37cluster-001G.fit
23/11/2014,23:38,37cluster-001B.fit
11/03/2014,05:26,3718-003R.fit
11/03/2014,05:31,3718-003G.fit
11/03/2014,05:01,3718-002R.fit
11/03/2014,05:06,3718-002G.fit
11/03/2014,05:11,3718-002B.fit
11/03/2014,04:35,3718-001R.fit
11/03/2014,04:40,3718-001G.fit
11/03/2014,04:45,3718-001B.fit
30/04/2015,23:27,30sL
04/07/2015,21:28,30sL
02/02/2015,01:14,300sR.fit
02/05/2013,01:23,300sOIII
09/03/2015,03:26,300sLB1.fit
15/03/2013,10:17,300sL.fit
02/02/2015,01:14,300sL.fit
23/06/2014,00:00,300sL
23/11/2014,20:43,300sL
13/04/2015,12:21,300sL
31/03/2013,04:00,300sL
31/03/2013,04:07,300sL
01/05/2015,02:11,300sL
08/04/2015,12:00,300sL
08/04/2015,12:00,300sL
08/04/2015,12:00,300sL
08/04/2015,12:00,300sL
18/07/2015,10:27,300sL
18/07/2015,10:27,300sL
08/10/2013,19:15,300sL
12/09/2015,23:34,300sL
13/04/2015,12:57,300sL
13/05/2015,22:33,300sL
14/05/2015,03:16,300sL
14/05/2015,03:16,300sL
14/05/2015,03:16,300sL
14/05/2015,03:16,300sL
14/05/2015,03:16,300sL
14/05/2015,03:16,300sL
13/04/2015,13:01,300sL
13/04/2015,13:01,300sL
08/04/2015,16:16,300sL
08/04/2015,16:16,300sL
19/04/2015,14:13,300sL
08/05/2015,04:21,300sHa
02/02/2015,01:13,300sG.fit
02/03/2013,00:49,300sb1.fit
15/03/2013,10:17,300s.fit
20/02/2015,13:08,300Lstack.fit
29/08/2013,01:03,300-LRGB.fit
07/10/2014,01:58,3_3326x2504_Bin1x1_Temp-30C_ExpTime1200s.fit
26/11/2012,22:49,2SHO.fit
05/09/2012,01:14,2-Ha600s.fit
30/12/2014,15:21,2903RGB.fit
30/12/2014,13:29,2903R
30/12/2014,13:40,2903LRGBddp.fit
02/04/2013,00:28,2419-008R.fit
02/04/2013,00:33,2419-008G.fit
02/04/2013,00:39,2419-008B.fit
02/04/2013,00:09,2419-007R.fit
02/04/2013,00:14,2419-007G.fit
02/04/2013,00:18,2419-007B.fit
01/04/2013,23:49,2419-006R.fit
01/04/2013,23:54,2419-006G.fit
01/04/2013,23:59,2419-006B.fit
01/04/2013,23:28,2419-005R.fit
01/04/2013,23:34,2419-005G.fit
01/04/2013,23:39,2419-005B.fit
01/04/2013,23:08,2419-004R.fit
01/04/2013,23:13,2419-004G.fit
01/04/2013,23:18,2419-004B.fit
01/04/2013,22:47,2419-003R.fit
01/04/2013,22:52,2419-003G.fit
01/04/2013,22:58,2419-003B.fit
01/04/2013,22:27,2419-002R.fit
01/04/2013,22:32,2419-002G.fit
01/04/2013,22:37,2419-002B.fit
01/04/2013,22:07,2419-001R.fit
01/04/2013,22:12,2419-001G.fit
01/04/2013,22:17,2419-001B.fit
30/12/2014,15:16,2264HaStackddp.fit
30/12/2014,14:11,2264HaStack.fit
22/01/2015,21:17,2-001R.fit
23/01/2015,02:28,2-001L.fit
22/01/2015,21:22,2-001G.fit
22/01/2015,21:27,2-001B.fit
26/09/2014,15:17,2_3326x2504_Bin1x1_Temp-30C_ExpTime0ms.fit
02/03/2013,22:48,1st-RGB.fit
25/09/2014,03:04,1NGC7023-004R.fit
25/09/2014,03:09,1NGC7023-004G.fit
25/09/2014,03:14,1NGC7023-004B.fit
25/09/2014,02:39,1NGC7023-003R.fit
25/09/2014,02:44,1NGC7023-003G.fit
25/09/2014,02:49,1NGC7023-003B.fit
25/09/2014,02:13,1NGC7023-002R.fit
25/09/2014,02:18,1NGC7023-002G.fit
25/09/2014,02:23,1NGC7023-002B.fit
25/09/2014,01:48,1NGC7023-001R.fit
25/09/2014,01:53,1NGC7023-001G.fit
25/09/2014,01:58,1NGC7023-001B.fit
17/02/2013,23:16,1848Soul-004Ha.fit
17/02/2013,23:06,1848Soul-003SII.fit
17/02/2013,22:56,1848Soul-003OIII.fit
17/02/2013,22:45,1848Soul-003Ha.fit
17/02/2013,22:35,1848Soul-002SII.fit
17/02/2013,22:25,1848Soul-002OIII.fit
17/02/2013,22:15,1848Soul-002Ha.fit
17/02/2013,22:05,1848Soul-001SII.fit
17/02/2013,21:54,1848Soul-001OIII.fit
17/02/2013,21:44,1848Soul-001Ha.fit
20/02/2013,00:54,1848-005SII.fit
20/02/2013,00:34,1848-005OIII.fit
19/02/2013,23:53,1848-004SII.fit
19/02/2013,23:34,1848-004OIII.fit
19/02/2013,22:53,1848-003SII.fit
19/02/2013,22:33,1848-003OIII.fit
19/02/2013,21:53,1848-002SII.fit
19/02/2013,21:33,1848-002OIII.fit
19/02/2013,20:53,1848-001SII.fit
19/02/2013,20:33,1848-001OIII.fit
03/09/2014,13:26,155-006Ha.fit
03/09/2014,13:25,155-005Ha.fit
03/09/2014,13:25,155-004Ha.fit
03/09/2014,13:25,155-003Ha.fit
03/09/2014,13:26,155-002Ha.fit
22/02/2023,01:49,
