fileName,objectName,frequency,extension
aNGC7635-003OIII.fit,aNGC7635-003,Oxygen III,fit
aNGC7635-002OIII.fit,aNGC7635-002,Oxygen III,fit
aNGC7635-001OIII.fit,aNGC7635-001,Oxygen III,fit
7000OIII.fit,Unknown,Oxygen III,fit
6995-007OIII.fit,6995-007,Oxygen III,fit
6995-003OIII.fit,6995-003,Oxygen III,fit
6995-002OIII.fit,6995-002,Oxygen III,fit
6995-001OIII.fit,6995-001,Oxygen III,fit
6992-006OIII.fit,6992-006,Oxygen III,fit
6992-005OIII.fit,6992-005,Oxygen III,fit
6992-004OIII.fit,6992-004,Oxygen III,fit
6992-003OIII.fit,6992-003,Oxygen III,fit
6992-002OIII.fit,6992-002,Oxygen III,fit
6992-001OIII.fit,6992-001,Oxygen III,fit
6888OIII,Unknown,Oxygen III,fit
6888Crescent-002OIII.fit,6888Crescent-002,Oxygen III,fit
6888Crescent-001OIII.fit,6888Crescent-001,Oxygen III,fit
6888-002OIII.fit,6888-002,Oxygen III,fit
6888-001OIII.fit,6888-001,Oxygen III,fit
6820-007OIII.fit,6820-007,Oxygen III,fit
6820-006OIII.fit,6820-006,Oxygen III,fit
6820-005OIII.fit,6820-005,Oxygen III,fit
6820-004OIII.fit,6820-004,Oxygen III,fit
6820-003OIII.fit,6820-003,Oxygen III,fit
6820-002OIII.fit,6820-002,Oxygen III,fit
6543OIII,Unknown,Oxygen III,fit
6543OIII,Unknown,Oxygen III,fit
6543OIII,Unknown,Oxygen III,fit
6543OIII,Unknown,Oxygen III,fit
6543-020OIII.fit,6543-020,Oxygen III,fit
6543-019OIII.fit,6543-019,Oxygen III,fit
6543-018OIII.fit,6543-018,Oxygen III,fit
6543-017OIII.fit,6543-017,Oxygen III,fit
6543-016OIII.fit,6543-016,Oxygen III,fit
6543-015OIII.fit,6543-015,Oxygen III,fit
6543-014OIII.fit,6543-014,Oxygen III,fit
6543-013OIII.fit,6543-013,Oxygen III,fit
6543-012OIII.fit,6543-012,Oxygen III,fit
6543-011OIII.fit,6543-011,Oxygen III,fit
6543-010OIII.fit,6543-010,Oxygen III,fit
6543-009OIII.fit,6543-009,Oxygen III,fit
6543-008OIII.fit,6543-008,Oxygen III,fit
6543-007OIII.fit,6543-007,Oxygen III,fit
6543-006OIII.fit,6543-006,Oxygen III,fit
6543-005OIII.fit,6543-005,Oxygen III,fit
6543-004OIII.fit,6543-004,Oxygen III,fit
6543-003OIII.fit,6543-003,Oxygen III,fit
6543-003OIII.fit,6543-003,Oxygen III,fit
6543-002OIII.fit,6543-002,Oxygen III,fit
6543-002OIII.fit,6543-002,Oxygen III,fit
6543-001OIII.fit,6543-001,Oxygen III,fit
6543-001OIII.fit,6543-001,Oxygen III,fit
600sOIII,600s,Oxygen III,fit
600sOIII,600s,Oxygen III,fit
5070RGBSIIHaOIII.fit,5070RGBSIIHa,Oxygen III,fit
5070RGBSIIHaOIII,5070RGBSIIHa,Oxygen III,fit
5070OIII,Unknown,Oxygen III,fit
5070-004OIII.fit,5070-004,Oxygen III,fit
5070-003OIII.fit,5070-003,Oxygen III,fit
5070-002OIII.fit,5070-002,Oxygen III,fit
5070-001OIII.fit,5070-001,Oxygen III,fit
410-006OIII.fit,410-006,Oxygen III,fit
410-005OIII.fit,410-005,Oxygen III,fit
410-004OIII.fit,410-004,Oxygen III,fit
410-003OIII.fit,410-003,Oxygen III,fit
410-002OIII.fit,410-002,Oxygen III,fit
405OIII,405,Oxygen III,fit
300sOIII,300s,Oxygen III,fit
1848Soul-003OIII.fit,1848Soul-003,Oxygen III,fit
1848Soul-002OIII.fit,1848Soul-002,Oxygen III,fit
1848Soul-001OIII.fit,1848Soul-001,Oxygen III,fit
1848-005OIII.fit,1848-005,Oxygen III,fit
1848-004OIII.fit,1848-004,Oxygen III,fit
1848-003OIII.fit,1848-003,Oxygen III,fit
1848-002OIII.fit,1848-002,Oxygen III,fit
1848-001OIII.fit,1848-001,Oxygen III,fit
trio-002R.fit,trio-002,Red,fit
TB1-R.fit,TB1-,Red,fit
stack-R.fit,stack-,Red,fit
stackR.fit,Unknown,Red,fit
stack-R,stack-,Red,fit
stackR,Unknown,Red,fit
sh157-003R.fit,sh157-003,Red,fit
sh157-002R.fit,sh157-002,Red,fit
sh157-001R.fit,sh157-001,Red,fit
RR-004R.fit,RR-004,Red,fit
RR-003R.fit,RR-003,Red,fit
RR-002R.fit,RR-002,Red,fit
RR-002R.fit,RR-002,Red,fit
RR-001R.fit,RR-001,Red,fit
RR-001R.fit,RR-001,Red,fit
R.fit,Unknown,Red,fit
R.fit,Unknown,Red,fit
R.fit,Unknown,Red,fit
R.fit,Unknown,Red,fit
R.fit,Unknown,Red,fit
R.fit,Unknown,Red,fit
ofNGC891-001R.fit,ofNGC891-001,Red,fit
NGC891-004R.fit,NGC891-004,Red,fit
NGC891-003R.fit,NGC891-003,Red,fit
NGC7635-004R.fit,NGC7635-004,Red,fit
NGC7635-003R.fit,NGC7635-003,Red,fit
NGC7635-002R.fit,NGC7635-002,Red,fit
NGC7635-001R.fit,NGC7635-001,Red,fit
NGC7023-005R.fit,NGC7023-005,Red,fit
NGC7023-004R.fit,NGC7023-004,Red,fit
NGC7023-003R.fit,NGC7023-003,Red,fit
NGC7023-002R.fit,NGC7023-002,Red,fit
NGC7023-001R.fit,NGC7023-001,Red,fit
NGC3718-009R.fit,NGC3718-009,Red,fit
NGC3718-008R.fit,NGC3718-008,Red,fit
NGC3718-007R.fit,NGC3718-007,Red,fit
NGC3718-006R.fit,NGC3718-006,Red,fit
NGC3718-005R.fit,NGC3718-005,Red,fit
NGC3718-004R.fit,NGC3718-004,Red,fit
NGC3718-003R.fit,NGC3718-003,Red,fit
NGC3718-002R.fit,NGC3718-002,Red,fit
NGC3718-001R.fit,NGC3718-001,Red,fit
NGC3190-002R.fit,NGC3190-002,Red,fit
NGC3190-001R.fit,NGC3190-001,Red,fit
NGC2903-004R.fit,NGC2903-004,Red,fit
NGC2903-003R.fit,NGC2903-003,Red,fit
NGC2903-002R.fit,NGC2903-002,Red,fit
NGC2903-001R.fit,NGC2903-001,Red,fit
NGC2403R,Unknown,Red,fit
NGC2403-008R.fit,NGC2403-008,Red,fit
NGC2403-007R.fit,NGC2403-007,Red,fit
NGC2403-006R.fit,NGC2403-006,Red,fit
NGC2403-005R.fit,NGC2403-005,Red,fit
NGC2403-004R.fit,NGC2403-004,Red,fit
NGC2403-003R.fit,NGC2403-003,Red,fit
NGC2403-002R.fit,NGC2403-002,Red,fit
NGC2403-001R.fit,NGC2403-001,Red,fit
NGC1333-004R.fit,NGC1333-004,Red,fit
NGC1333-003R.fit,NGC1333-003,Red,fit
NGC1333-002R.fit,NGC1333-002,Red,fit
NGC1333-001R.fit,NGC1333-001,Red,fit
MM81-82-007R.fit,MM81-82-007,Red,fit
MM81-82-006R.fit,MM81-82-006,Red,fit
MM81-82-005R.fit,MM81-82-005,Red,fit
MM81-82-004R.fit,MM81-82-004,Red,fit
MM81-82-003R.fit,MM81-82-003,Red,fit
MM81-82-002R.fit,MM81-82-002,Red,fit
MM81-82-001R.fit,MM81-82-001,Red,fit
M97-004R.fit,M97-004,Red,fit
M97-003R.fit,M97-003,Red,fit
M97-002R.fit,M97-002,Red,fit
M97-001R.fit,M97-001,Red,fit
M82-018R.fit,M82-018,Red,fit
M82-017R.fit,M82-017,Red,fit
M82-016R.fit,M82-016,Red,fit
M82-015R.fit,M82-015,Red,fit
M82-014R.fit,M82-014,Red,fit
M82-013R.fit,M82-013,Red,fit
M82-012R.fit,M82-012,Red,fit
M82-011R.fit,M82-011,Red,fit
M82-010R.fit,M82-010,Red,fit
M82-009R.fit,M82-009,Red,fit
M82-008R.fit,M82-008,Red,fit
M82-007R.fit,M82-007,Red,fit
M82-006R.fit,M82-006,Red,fit
M82-005R.fit,M82-005,Red,fit
M82-004R.fit,M82-004,Red,fit
M82-003R.fit,M82-003,Red,fit
M82-002R.fit,M82-002,Red,fit
M82-001R.fit,M82-001,Red,fit
M8182x-002R.fit,M8182x-002,Red,fit
M8182x-001R.fit,M8182x-001,Red,fit
M81-82-005R.fit,M81-82-005,Red,fit
M81-82-004R.fit,M81-82-004,Red,fit
M8182-004R.fit,M8182-004,Red,fit
M81-82-003R.fit,M81-82-003,Red,fit
M8182-003R.fit,M8182-003,Red,fit
M81-82-002R.fit,M81-82-002,Red,fit
M8182-002R.fit,M8182-002,Red,fit
M81-82-001R.fit,M81-82-001,Red,fit
M8182-001R.fit,M8182-001,Red,fit
M81-008R.fit,M81-008,Red,fit
M81-007R.fit,M81-007,Red,fit
M81-006R.fit,M81-006,Red,fit
M81-005R.fit,M81-005,Red,fit
M81-004R.fit,M81-004,Red,fit
M81-003R.fit,M81-003,Red,fit
M81-002R.fit,M81-002,Red,fit
M81-001R.fit,M81-001,Red,fit
M78-002R.fit,M78-002,Red,fit
M78-001R.fit,M78-001,Red,fit
M63R,Unknown,Red,fit
M63-007R.fit,M63-007,Red,fit
M63-006R.fit,M63-006,Red,fit
M63-005R.fit,M63-005,Red,fit
M63-004R.fit,M63-004,Red,fit
M63-003R.fit,M63-003,Red,fit
M63-002R.fit,M63-002,Red,fit
M63-001R.fit,M63-001,Red,fit
m57-100sR.fit,m57-100s,Red,fit
M57-004R.fit,M57-004,Red,fit
M57-003R.fit,M57-003,Red,fit
M57-002R.fit,M57-002,Red,fit
M57-001R.fit,M57-001,Red,fit
M51-R.fit,M51-,Red,fit
M51-006R.fit,M51-006,Red,fit
M51-005R.fit,M51-005,Red,fit
M51-004R.fit,M51-004,Red,fit
M51-003R.fit,M51-003,Red,fit
M51-002R.fit,M51-002,Red,fit
M51-001R.fit,M51-001,Red,fit
M45short-008R.fit,M45short-008,Red,fit
M45short-007R.fit,M45short-007,Red,fit
M45short-006R.fit,M45short-006,Red,fit
M45short-005R.fit,M45short-005,Red,fit
M45short-004R.fit,M45short-004,Red,fit
M45short-003R.fit,M45short-003,Red,fit
M45short-002R.fit,M45short-002,Red,fit
M45short-001R.fit,M45short-001,Red,fit
M45-R.fit,M45-,Red,fit
M45-010R.fit,M45-010,Red,fit
M45-009R.fit,M45-009,Red,fit
M45-008R.fit,M45-008,Red,fit
M45-007R.fit,M45-007,Red,fit
M45-006R.fit,M45-006,Red,fit
M45-005R.fit,M45-005,Red,fit
M45-004R.fit,M45-004,Red,fit
M45-003R.fit,M45-003,Red,fit
M45-002R.fit,M45-002,Red,fit
M45-001R.fit,M45-001,Red,fit
M42-004R.fit,M42-004,Red,fit
M42-003R.fit,M42-003,Red,fit
M42-002R.fit,M42-002,Red,fit
M42-001R.fit,M42-001,Red,fit
M33-009R.fit,M33-009,Red,fit
M33-008R.fit,M33-008,Red,fit
M33-007R.fit,M33-007,Red,fit
M33-006R.fit,M33-006,Red,fit
M33-005R.fit,M33-005,Red,fit
M33-004R.fit,M33-004,Red,fit
M33-003R.fit,M33-003,Red,fit
M33-002R.fit,M33-002,Red,fit
M33-001R.fit,M33-001,Red,fit
M31-010R.fit,M31-010,Red,fit
M31-009R.fit,M31-009,Red,fit
M31-008R.fit,M31-008,Red,fit
M31-007R.fit,M31-007,Red,fit
M31-006R.fit,M31-006,Red,fit
M31-005R.fit,M31-005,Red,fit
M31-004R.fit,M31-004,Red,fit
M31-003R.fit,M31-003,Red,fit
M31-002R.fit,M31-002,Red,fit
M31-001R.fit,M31-001,Red,fit
M3-008R.fit,M3-008,Red,fit
M3-007R.fit,M3-007,Red,fit
M3-006R.fit,M3-006,Red,fit
M3-005R.fit,M3-005,Red,fit
M3-004R.fit,M3-004,Red,fit
M3-003R.fit,M3-003,Red,fit
M3-002R.fit,M3-002,Red,fit
M3-001R.fit,M3-001,Red,fit
M27-007R.fit,M27-007,Red,fit
M27-006R.fit,M27-006,Red,fit
M27-005R.fit,M27-005,Red,fit
M27-004R.fit,M27-004,Red,fit
M27-003R.fit,M27-003,Red,fit
M27-002R.fit,M27-002,Red,fit
M27-001R.fit,M27-001,Red,fit
M13-003R.fit,M13-003,Red,fit
M13-002R.fit,M13-002,Red,fit
M13-001R.fit,M13-001,Red,fit
M109-002R.fit,M109-002,Red,fit
M109-001R.fit,M109-001,Red,fit
m106b-006R.fit,m106b-006,Red,fit
m106b-005R.fit,m106b-005,Red,fit
m106b-004R.fit,m106b-004,Red,fit
m106b-003R.fit,m106b-003,Red,fit
M106-006R.fit,M106-006,Red,fit
M106-005R.fit,M106-005,Red,fit
m106-004R.fit,m106-004,Red,fit
M106-003R.fit,M106-003,Red,fit
M106-002R.fit,M106-002,Red,fit
M106-001R.fit,M106-001,Red,fit
M104-00XR.fit,M104-00X,Red,fit
M101-R.fit,M101-,Red,fit
M101-007R.fit,M101-007,Red,fit
M101-006R.fit,M101-006,Red,fit
M101-005R.fit,M101-005,Red,fit
M101-004R.fit,M101-004,Red,fit
M101-003R.fit,M101-003,Red,fit
M101-002R.fit,M101-002,Red,fit
M101-001R.fit,M101-001,Red,fit
LeoTrio-001R.fit,LeoTrio-001,Red,fit
LeoT-R.fit,LeoT-,Red,fit
Image-00XR.fit,Image-00X,Red,fit
IC1805-308R.fit,IC1805-308,Red,fit
IC1805-307R.fit,IC1805-307,Red,fit
IC1805-306R.fit,IC1805-306,Red,fit
IC1805-305R.fit,IC1805-305,Red,fit
IC1805-304R.fit,IC1805-304,Red,fit
IC1805-303R.fit,IC1805-303,Red,fit
IC1805-302R.fit,IC1805-302,Red,fit
IC1805-301R.fit,IC1805-301,Red,fit
Horse-002R.fit,Horse-002,Red,fit
Horse-001R.fit,Horse-001,Red,fit
Group21-R.fit,Group21-,Red,fit
Group1-R.fit,Group1-,Red,fit
combined-R.fit,combined-,Red,fit
Cocoon-001R.fit,Cocoon-001,Red,fit
cluster-R.fit,cluster-,Red,fit
cluster-010R.fit,cluster-010,Red,fit
cluster-009R.fit,cluster-009,Red,fit
cluster-008R.fit,cluster-008,Red,fit
cluster-007R.fit,cluster-007,Red,fit
cluster-006R.fit,cluster-006,Red,fit
cluster-005R.fit,cluster-005,Red,fit
cluster-004R.fit,cluster-004,Red,fit
cluster-003R.fit,cluster-003,Red,fit
cluster-002R.fit,cluster-002,Red,fit
cluster-001R.fit,cluster-001,Red,fit
CED214-003R.fit,CED214-003,Red,fit
CED214-002R.fit,CED214-002,Red,fit
CED214-001R.fit,CED214-001,Red,fit
Cave-002R.fit,Cave-002,Red,fit
Cave-001R.fit,Cave-001,Red,fit
C-002R.fit,C-002,Red,fit
C-001R.fit,C-001,Red,fit
Bubble-R.fit,Bubble-,Red,fit
7023-004R.fit,7023-004,Red,fit
7023-003R.fit,7023-003,Red,fit
7023-002R.fit,7023-002,Red,fit
7023-001R.fit,7023-001,Red,fit
6543-R.fit,6543-,Red,fit
6543-003R.fit,6543-003,Red,fit
6543-002R.fit,6543-002,Red,fit
6543-001R.fit,6543-001,Red,fit
60sR,60s,Red,fit
40sR.fit,40s,Red,fit
37cluster-002R.fit,37cluster-002,Red,fit
37cluster-001R.fit,37cluster-001,Red,fit
3718-003R.fit,3718-003,Red,fit
3718-002R.fit,3718-002,Red,fit
3718-001R.fit,3718-001,Red,fit
300sR.fit,300s,Red,fit
2903R,2903,Red,fit
2419-008R.fit,2419-008,Red,fit
2419-007R.fit,2419-007,Red,fit
2419-006R.fit,2419-006,Red,fit
2419-005R.fit,2419-005,Red,fit
2419-004R.fit,2419-004,Red,fit
2419-003R.fit,2419-003,Red,fit
2419-002R.fit,2419-002,Red,fit
2419-001R.fit,2419-001,Red,fit
2-001R.fit,2-001,Red,fit
1NGC7023-004R.fit,1NGC7023-004,Red,fit
1NGC7023-003R.fit,1NGC7023-003,Red,fit
1NGC7023-002R.fit,1NGC7023-002,Red,fit
1NGC7023-001R.fit,1NGC7023-001,Red,fit
wiz-SII,wiz-,Sulphur II,fit
WizardSII.fit,Wizard Nebula,Sulphur II,fit
Wizard3-002SII.fit,Wizard3-002,Sulphur II,fit
Wizard3-001SII.fit,Wizard3-001,Sulphur II,fit
Wizard2-002SII.fit,Wizard2-002,Sulphur II,fit
Wizard2-001SII.fit,Wizard2-001,Sulphur II,fit
wizard-002SII.fit,wizard-002,Sulphur II,fit
wizard-001SII.fit,wizard-001,Sulphur II,fit
Wiz2SII,Wiz2,Sulphur II,fit
Veil-SII.fit,Veil-,Sulphur II,fit
Veil-Ha-OIII-SII.fit,Veil-Ha-OIII-,Sulphur II,fit
Veil300-SII.fit,Veil300-,Sulphur II,fit
Veil-001SII.fit,Veil-001,Sulphur II,fit
TulipSII.fit,Tulip,Sulphur II,fit
TulipSII,Tulip,Sulphur II,fit
Tulipchanged-007SII.fit,Tulipchanged-007,Sulphur II,fit
Tulipchanged-006SII.fit,Tulipchanged-006,Sulphur II,fit
Tulipchanged-005SII.fit,Tulipchanged-005,Sulphur II,fit
Tulipchanged-004SII.fit,Tulipchanged-004,Sulphur II,fit
Tulipchanged-003SII.fit,Tulipchanged-003,Sulphur II,fit
tulip-002SII.fit,tulip-002,Sulphur II,fit
tulip-001SII.fit,tulip-001,Sulphur II,fit
TadpolesSII.fit,Tadpoles,Sulphur II,fit
SOULIC1848-007SII.fit,SOULIC1848-007,Sulphur II,fit
SOULIC1848-006SII.fit,SOULIC1848-006,Sulphur II,fit
SOULIC1848-005SII.fit,SOULIC1848-005,Sulphur II,fit
SOULIC1848-004SII.fit,SOULIC1848-004,Sulphur II,fit
SOULIC1848-003SII.fit,SOULIC1848-003,Sulphur II,fit
SOULIC1848-002SII.fit,SOULIC1848-002,Sulphur II,fit
SOULIC1848-001SII.fit,SOULIC1848-001,Sulphur II,fit
Soul-IC1448-SII.fit,Soul-IC1448-,Sulphur II,fit
SII.fit,Unknown,Sulphur II,fit
SII.fit,Unknown,Sulphur II,fit
SII.fit,Unknown,Sulphur II,fit
RGBSII.fit,Unknown,Sulphur II,fit
PTriangle-005SII.fit,PTriangle-005,Sulphur II,fit
PTriangle-004SII.fit,PTriangle-004,Sulphur II,fit
PTriangle-003SII.fit,PTriangle-003,Sulphur II,fit
PTriangle-002SII.fit,PTriangle-002,Sulphur II,fit
PTriangle-001SII.fit,PTriangle-001,Sulphur II,fit
pacman-006SII.fit,pacman-006,Sulphur II,fit
pacman-005SII.fit,pacman-005,Sulphur II,fit
pacman-004SII.fit,pacman-004,Sulphur II,fit
pacman-003SII.fit,pacman-003,Sulphur II,fit
pacman-002SII.fit,pacman-002,Sulphur II,fit
pacman-001SII.fit,pacman-001,Sulphur II,fit
NGC7637-003SII.fit,NGC7637-003,Sulphur II,fit
NGC7637-002SII.fit,NGC7637-002,Sulphur II,fit
NGC7637-001SII.fit,NGC7637-001,Sulphur II,fit
NGC7635-006SII.fit,NGC7635-006,Sulphur II,fit
NGC7635-005SII.fit,NGC7635-005,Sulphur II,fit
NGC7635-004SII.fit,NGC7635-004,Sulphur II,fit
NGC7635-003SII.fit,NGC7635-003,Sulphur II,fit
NGC7635-002SII.fit,NGC7635-002,Sulphur II,fit
NGC7635-001SII.fit,NGC7635-001,Sulphur II,fit
NGC7000SII,Unknown,Sulphur II,fit
NGC7000-009SII.fit,NGC7000-009,Sulphur II,fit
NGC7000-008SII.fit,NGC7000-008,Sulphur II,fit
NGC7000-007SII.fit,NGC7000-007,Sulphur II,fit
NGC7000-006SII.fit,NGC7000-006,Sulphur II,fit
NGC7000-005SII.fit,NGC7000-005,Sulphur II,fit
NGC7000-004SII.fit,NGC7000-004,Sulphur II,fit
NGC7000-003SII.fit,NGC7000-003,Sulphur II,fit
NGC7000-002SII.fit,NGC7000-002,Sulphur II,fit
NGC7000-001SII.fit,NGC7000-001,Sulphur II,fit
NGC6992-002SII.fit,NGC6992-002,Sulphur II,fit
NGC6992-001SII.fit,NGC6992-001,Sulphur II,fit
NGC6888-004SII.fit,NGC6888-004,Sulphur II,fit
NGC6888-003SII.fit,NGC6888-003,Sulphur II,fit
NGC6888-002SII.fit,NGC6888-002,Sulphur II,fit
NGC6888-001SII.fit,NGC6888-001,Sulphur II,fit
NGC6820SII,Unknown,Sulphur II,fit
NGC6820-006SII.fit,NGC6820-006,Sulphur II,fit
NGC6820-005SII.fit,NGC6820-005,Sulphur II,fit
NGC6820-004SII.fit,NGC6820-004,Sulphur II,fit
NGC6820-003SII.fit,NGC6820-003,Sulphur II,fit
NGC6820-002SII.fit,NGC6820-002,Sulphur II,fit
NGC6820-001SII.fit,NGC6820-001,Sulphur II,fit
NGC2264-003SII.fit,NGC2264-003,Sulphur II,fit
NGC2264-002SII.fit,NGC2264-002,Sulphur II,fit
NGC2264-001SII.fit,NGC2264-001,Sulphur II,fit
NGC1499SII.fit,Unknown,Sulphur II,fit
NGC1499-006SII.fit,NGC1499-006,Sulphur II,fit
NGC1499-005SII.fit,NGC1499-005,Sulphur II,fit
NGC1499-004SII.fit,NGC1499-004,Sulphur II,fit
NGC1499-003SII.fit,NGC1499-003,Sulphur II,fit
NGC1499-002SII.fit,NGC1499-002,Sulphur II,fit
NGC1499-001SII.fit,NGC1499-001,Sulphur II,fit
M57f8-004SII.fit,M57f8-004,Sulphur II,fit
M57f8-003SII.fit,M57f8-003,Sulphur II,fit
M57f8-002SII.fit,M57f8-002,Sulphur II,fit
IC443-SII.fit,IC443-,Sulphur II,fit
IC443SII,Unknown,Sulphur II,fit
IC443-004SII.fit,IC443-004,Sulphur II,fit
IC443-003SII.fit,IC443-003,Sulphur II,fit
IC443-002SII.fit,IC443-002,Sulphur II,fit
IC443-001SII.fit,IC443-001,Sulphur II,fit
IC417SII,Unknown,Sulphur II,fit
IC417-007SII.fit,IC417-007,Sulphur II,fit
IC417-006SII.fit,IC417-006,Sulphur II,fit
IC417-005SII.fit,IC417-005,Sulphur II,fit
IC417-004SII.fit,IC417-004,Sulphur II,fit
IC417-003SII.fit,IC417-003,Sulphur II,fit
IC417-002SII.fit,IC417-002,Sulphur II,fit
IC417-001SII.fit,IC417-001,Sulphur II,fit
IC410SII,Unknown,Sulphur II,fit
IC410-007SII.fit,IC410-007,Sulphur II,fit
IC410-006SII.fit,IC410-006,Sulphur II,fit
IC410-005SII.fit,IC410-005,Sulphur II,fit
IC410-004SII.fit,IC410-004,Sulphur II,fit
IC410-003SII.fit,IC410-003,Sulphur II,fit
IC410-002SII.fit,IC410-002,Sulphur II,fit
IC410-001SII.fit,IC410-001,Sulphur II,fit
IC4053rd-011SII.fit,IC4053rd-011,Sulphur II,fit
IC4053rd-010SII.fit,IC4053rd-010,Sulphur II,fit
IC4053rd-009SII.fit,IC4053rd-009,Sulphur II,fit
IC4053rd-008SII.fit,IC4053rd-008,Sulphur II,fit
IC4053rd-007SII.fit,IC4053rd-007,Sulphur II,fit
IC4053rd-006SII.fit,IC4053rd-006,Sulphur II,fit
IC4053rd-005SII.fit,IC4053rd-005,Sulphur II,fit
IC4053rd-004SII.fit,IC4053rd-004,Sulphur II,fit
IC4053rd-003SII.fit,IC4053rd-003,Sulphur II,fit
IC4053rd-002SII.fit,IC4053rd-002,Sulphur II,fit
IC4053rd-001SII.fit,IC4053rd-001,Sulphur II,fit
IC4052nd-011SII.fit,IC4052nd-011,Sulphur II,fit
IC4052nd-010SII.fit,IC4052nd-010,Sulphur II,fit
IC4052nd-009SII.fit,IC4052nd-009,Sulphur II,fit
IC4052nd-008SII.fit,IC4052nd-008,Sulphur II,fit
IC4052nd-007SII.fit,IC4052nd-007,Sulphur II,fit
IC4052nd-006SII.fit,IC4052nd-006,Sulphur II,fit
IC4052nd-005SII.fit,IC4052nd-005,Sulphur II,fit
IC4052nd-004SII.fit,IC4052nd-004,Sulphur II,fit
IC4052nd-003SII.fit,IC4052nd-003,Sulphur II,fit
IC4052nd-002SII.fit,IC4052nd-002,Sulphur II,fit
IC4052nd-001SII.fit,IC4052nd-001,Sulphur II,fit
IC1848SII.fit,Unknown,Sulphur II,fit
IC1848R-006SII.fit,IC1848R-006,Sulphur II,fit
IC1848R-005SII.fit,IC1848R-005,Sulphur II,fit
IC1848R-004SII.fit,IC1848R-004,Sulphur II,fit
IC1848R-003SII.fit,IC1848R-003,Sulphur II,fit
IC1848R-002SII.fit,IC1848R-002,Sulphur II,fit
IC1848R-001SII.fit,IC1848R-001,Sulphur II,fit
IC1805-002SII.fit,IC1805-002,Sulphur II,fit
IC1805-001SII.fit,IC1805-001,Sulphur II,fit
IC1396-SII.fit,IC1396-,Sulphur II,fit
IC1396-006SII.fit,IC1396-006,Sulphur II,fit
IC1396-005SII.fit,IC1396-005,Sulphur II,fit
IC1396-004SII.fit,IC1396-004,Sulphur II,fit
IC1396-003SII.fit,IC1396-003,Sulphur II,fit
IC1396-002SII.fit,IC1396-002,Sulphur II,fit
IC1396-001SII.fit,IC1396-001,Sulphur II,fit
HeartSII,Unknown,Sulphur II,fit
Heart-016SII.fit,Heart-016,Sulphur II,fit
Heart-015SII.fit,Heart-015,Sulphur II,fit
Heart-014SII.fit,Heart-014,Sulphur II,fit
Heart-013SII.fit,Heart-013,Sulphur II,fit
Heart-012SII.fit,Heart-012,Sulphur II,fit
Heart-010SII.fit,Heart-010,Sulphur II,fit
Heart-009SII.fit,Heart-009,Sulphur II,fit
Heart-008SII.fit,Heart-008,Sulphur II,fit
Heart-007SII.fit,Heart-007,Sulphur II,fit
Heart-005SII.fit,Heart-005,Sulphur II,fit
Heart-004SII.fit,Heart-004,Sulphur II,fit
Heart-003SII.fit,Heart-003,Sulphur II,fit
Heart-002SII.fit,Heart-002,Sulphur II,fit
Heart-001SII.fit,Heart-001,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Group4SII.fit,Unknown,Sulphur II,fit
ET-004SII.fit,ET-004,Sulphur II,fit
ET-003SII.fit,ET-003,Sulphur II,fit
ET-002SII.fit,ET-002,Sulphur II,fit
ET-001SII.fit,ET-001,Sulphur II,fit
ClawSII,Unknown,Sulphur II,fit
Claw-003SII.fit,Claw-003,Sulphur II,fit
Claw-002SII.fit,Claw-002,Sulphur II,fit
Claw-001SII.fit,Claw-001,Sulphur II,fit
CED214SII,Unknown,Sulphur II,fit
CED214-013SII.fit,CED214-013,Sulphur II,fit
CED214-012SII.fit,CED214-012,Sulphur II,fit
CED214-011SII.fit,CED214-011,Sulphur II,fit
CED214-010SII.fit,CED214-010,Sulphur II,fit
CED214-009SII.fit,CED214-009,Sulphur II,fit
CED214-008SII.fit,CED214-008,Sulphur II,fit
CED214-007SII.fit,CED214-007,Sulphur II,fit
CED214-006SII.fit,CED214-006,Sulphur II,fit
CED214-005SII.fit,CED214-005,Sulphur II,fit
CED214-004SII.fit,CED214-004,Sulphur II,fit
CED214-003SII.fit,CED214-003,Sulphur II,fit
CED214-002SII.fit,CED214-002,Sulphur II,fit
CED214-001SII.fit,CED214-001,Sulphur II,fit
CaveSII.fit,Unknown,Sulphur II,fit
CaveFS78-003SII.fit,CaveFS78-003,Sulphur II,fit
CaveFS78-002SII.fit,CaveFS78-002,Sulphur II,fit
CaveFS78-001SII.fit,CaveFS78-001,Sulphur II,fit
Cave2-006SII.fit,Cave2-006,Sulphur II,fit
Cave2-005SII.fit,Cave2-005,Sulphur II,fit
Cave2-004SII.fit,Cave2-004,Sulphur II,fit
Cave2-003SII.fit,Cave2-003,Sulphur II,fit
Cave2-002SII.fit,Cave2-002,Sulphur II,fit
Cave2-001SII.fit,Cave2-001,Sulphur II,fit
Cave07-005SII.fit,Cave07-005,Sulphur II,fit
Cave07-004SII.fit,Cave07-004,Sulphur II,fit
Cave07-003SII.fit,Cave07-003,Sulphur II,fit
Cave07-002SII.fit,Cave07-002,Sulphur II,fit
